# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      9     41      -      0      1      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    172    390     30      0 
    0      9     41      -      0      1      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      1      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    187    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      1      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0     10     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      1      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0     10     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0     10     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      1      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    187    390     30      0 
    0     10     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0     10     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     41      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      1      0      0      0      0    405    180    390     30      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0     10     40      -      1      1      0      0      0      0    405    180    390     30      0 
    0     10     40      -      0      1      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    187    390     30      0 
    0     10     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
    0      9     40      -      0      0      0      0      0      0    405    180    390     30      0 
